iter	MAPE	RMSE	R2	MAE
504	0.2884151851	909551.0932	0.9424291766	566433.0287
505	0.287924332	908570.3569	0.9425532628	565882.6855
506	0.2874259742	908326.7729	0.9425840611	565655.7019
507	0.2870985222	907896.8072	0.9426384051	565370.5065
508	0.2869034921	907153.3073	0.9427323164	564920.4329
509	0.2867817372	906744.9079	0.9427838685	564809.909
510	0.286139919	906327.1323	0.9428365801	564396.6813
511	0.2860956386	905795.8395	0.9429035793	564186.7724
512	0.286057084	905329.009	0.9429624171	564048.5647
513	0.2860031573	904785.7029	0.9430308553	563771.6158
514	0.2858789406	904197.7713	0.9431048686	563527.6972
515	0.2852502929	903479.1206	0.9431952724	562963.8685
516	0.2851199242	902249.8265	0.9433497469	562438.445
517	0.2849401309	900902.7019	0.9435187865	561825.8703
518	0.2848476638	900343.2677	0.943588911	561499.2947
519	0.2848701956	899912.1167	0.9436429257	561250.2487
520	0.2847476055	899511.692	0.9436930678	561129.2837
521	0.2844643297	898749.8455	0.9437884064	560758.4836
522	0.2839799659	898518.6825	0.9438173185	560514.0155
523	0.2838546322	896887.9499	0.9440210667	559666.9356
524	0.2833675138	896603.6992	0.9440565439	559397.5672
525	0.2832659373	896127.0682	0.9441160067	559103.4678
526	0.2827987415	895804.5495	0.9441562251	558806.8718
527	0.2827182257	895375.3915	0.944209719	558670.4338
528	0.2826061605	895006.0288	0.9442557391	558488.053
529	0.2823005676	894596.4923	0.9443067423	558169.7229
530	0.2821486163	894491.1817	0.9443198537	558077.8517
531	0.28204195	893595.4321	0.9444313149	557615.681
532	0.2819315786	892630.1272	0.944551306	557295.8218
533	0.2818320612	891950.9094	0.9446356576	556874.8176
534	0.2818053616	891581.9332	0.9446814536	556686.3164
535	0.2818156768	891188.6365	0.9447302474	556466.9981
536	0.2816226468	890553.8106	0.9448089606	556032.3964
537	0.281562883	890370.7727	0.9448316454	555981.9398
538	0.2814556602	889971.8316	0.944881072	555840.5148
539	0.2809082731	889620.734	0.9449245527	555573.1046
540	0.2808754028	889231.7058	0.9449727108	555386.2568
541	0.2806542873	888648.6377	0.9450448498	554940.4484
542	0.2806628015	887937.1414	0.9451328142	554564.9408
543	0.2804949309	887415.488	0.945197263	554304.0276
544	0.28033777	887065.5407	0.9452404768	554047.0349
545	0.2801694253	886790.7348	0.9452743997	553823.2592
546	0.2801026948	886340.1582	0.9453299975	553743.3795
547	0.2800267517	886106.5339	0.9453588139	553676.1861
548	0.2799601719	885824.7892	0.9453935556	553457.5076
549	0.2798202986	885027.5142	0.9454918069	553116.2476
550	0.2796915451	884329.7931	0.9455777173	552718.5511
551	0.2794905313	883829.1055	0.9456393252	552376.3511
552	0.2790744435	883331.9822	0.94570046	551992.1495
553	0.2785928225	883073.0991	0.9457322831	551759.303
554	0.2785306943	882971.5841	0.9457447592	551687.0332
555	0.2781594159	882173.5126	0.9458427918	551042.6916
556	0.2780871621	881663.9328	0.9459053406	550806.3249
557	0.2780394242	881310.7641	0.9459486694	550685.4136
558	0.2776363466	880930.0706	0.9459953557	550268.406
559	0.2775411495	880392.0784	0.9460612978	549971.9757
560	0.2774487947	879990.0859	0.946110544	549726.5399
561	0.2769228119	879668.5495	0.9461499178	549489.2908
562	0.2768048147	879257.922	0.9462001803	549272.5693
563	0.2767920855	879035.7967	0.9462273595	549138.1632
564	0.2766894898	878660.5016	0.9462732651	549001.6348
565	0.2765935611	877832.9506	0.9463744206	548480.3933
566	0.276270869	876970.6133	0.9464797268	548057.731
567	0.2762817795	876941.3733	0.9464832957	548060.8341
568	0.2759980797	876090.7955	0.946587061	547516.8491
569	0.2759200311	875544.8944	0.9466536045	547279.2237
570	0.2758581655	875173.7505	0.9466988221	546958.1763
571	0.2755161272	874589.0467	0.9467700193	546618.944
572	0.2753954077	874351.0396	0.946798987	546427.7523
573	0.2753723982	874030.4788	0.9468379897	546342.0564
574	0.2753080364	873657.8236	0.9468833128	546150.8018
575	0.2747622793	873317.6299	0.9469246709	545790.7305
576	0.2746196616	873080.4067	0.9469535012	545669.186
577	0.2745596503	872940.6288	0.9469704851	545596.2751
578	0.2745665352	872379.9491	0.9470385837	545382.4667
579	0.2745328565	872207.6336	0.9470595039	545240.8034
580	0.2742420765	871479.5924	0.947147847	544793.5558
581	0.2740604228	871023.164	0.947203194	544531.1868
582	0.2739794919	870390.1215	0.9472799095	544252.9341
583	0.2739652492	869891.2141	0.9473403305	543971.2597
584	0.2736130125	869378.2739	0.9474024148	543592.5858
585	0.2736166651	869017.8143	0.9474460215	543450.1129
586	0.2733238821	868362.5327	0.9475252481	543032.8449
587	0.2733193628	867969.4381	0.9475727464	542804.9876
588	0.2732712032	867379.5937	0.947643978	542482.7552
589	0.2728619471	866745.5786	0.9477204898	542058.8384
590	0.2728221304	865929.6452	0.9478188728	541737.538
591	0.2725827536	865434.339	0.9478785502	541483.7081
592	0.2725460586	864896.9912	0.9479432545	541213.6462
593	0.2725194073	864207.8729	0.9480261753	540823.6656
594	0.2724913093	863605.4021	0.9480986157	540525.6166
595	0.2722963599	863261.7068	0.9481399187	540405.9459
596	0.2722178252	862762.0278	0.9481999373	540143.1389
597	0.2722381766	862451.3562	0.9482372359	540014.1272
598	0.2721608447	862048.7776	0.9482855487	539866.0968
599	0.2718959305	861426.7313	0.9483601551	539438.2368
600	0.2718123019	861086.3404	0.9484009578	539273.1764
601	0.2717264777	860617.8778	0.9484570861	539081.7055
602	0.2716344654	860390.464	0.9484843223	538955.7714
603	0.2713421894	860071.9688	0.9485224549	538611.8544
604	0.2712058099	859765.217	0.9485591682	538332.6511
605	0.2711334946	859449.2792	0.9485969671	538214.3436
606	0.2710465105	859186.6145	0.9486283819	538058.8972
607	0.2709754155	858935.5169	0.9486584043	537848.6317
608	0.2710088652	858658.3213	0.9486915368	537676.1909
609	0.2709488033	858341.2087	0.9487294275	537588.0369
610	0.2709243465	858200.125	0.9487462805	537504.959
611	0.2708708342	857831.3065	0.9487903245	537394.9935
612	0.2707633758	857427.7012	0.9488385009	537212.679
613	0.2707013998	857336.78	0.9488493506	537155.5405
614	0.2706456635	856508.5686	0.9489481288	536685.8031
615	0.2701237397	856266.3739	0.9489769966	536309.4108
616	0.2697322109	855758.7253	0.949037478	535888.7935
617	0.2696750164	855337.9597	0.9490875809	535631.4887
618	0.2693501375	854704.4396	0.9491629712	535097.388
619	0.2691036174	854397.289	0.9491995027	534775.4632
620	0.268931732	853708.0321	0.9492814329	534409.1208
621	0.2689098419	853190.2318	0.949342939	534123.5957
622	0.2687485768	852446.7322	0.9494311892	533721.5321
623	0.2687598872	851934.6615	0.949491925	533455.5561
624	0.2684319431	851494.8666	0.9495440592	533115.5066
625	0.268182466	851314.0307	0.949565488	532959.8936
626	0.2680873133	851052.8001	0.9495964355	532795.503
627	0.2679466467	850609.4651	0.9496489348	532567.5086
628	0.2679192018	850491.3503	0.9496629173	532510.4916
629	0.2676693496	850139.2351	0.9497045891	532167.4243
630	0.2676497436	849422.2866	0.9497893847	531815.0842
631	0.2675874855	849176.2424	0.9498184685	531720.9222
632	0.2675064789	848919.3132	0.9498488301	531619.7098
633	0.2674819331	848790.8018	0.949864013	531567.312
634	0.2674382824	848537.7795	0.9498938993	531487.3462
635	0.2671142912	848244.5659	0.9499285218	531167.3731
636	0.2668374602	847497.3523	0.9500166983	530734.6698
637	0.2668554943	847222.0661	0.9500491644	530554.2536
638	0.2668098536	846782.1707	0.950101022	530255.5257
639	0.2665226895	846485.8201	0.9501359424	530039.2995
640	0.2662250432	846164.6451	0.9501737743	529788.5388
641	0.2659596517	845904.8534	0.9502043651	529511.5668
642	0.2658989111	845703.4806	0.9502280706	529433.4594
643	0.2656194886	845252.6562	0.9502811209	529072.0636
644	0.2655327124	845005.5145	0.9503101911	528948.9765
645	0.2652956521	844876.9601	0.950325309	528844.1947
646	0.2652011786	844353.181	0.9503868813	528446.9275
647	0.2650847588	844027.292	0.9504251715	528236.3783
648	0.2647984374	843619.9851	0.9504730072	527887.6197
649	0.2645746703	843114.1294	0.9505323846	527563.6925
650	0.2645637402	842850.482	0.9505633175	527468.5851
651	0.2644883749	842081.6818	0.950653463	526985.1764
652	0.264414429	841551.1805	0.9507156189	526704.929
653	0.2643719138	840973.6231	0.9507832435	526387.0338
654	0.2642004963	840228.9807	0.9508703631	525978.2176
655	0.2639798401	839726.8926	0.9509290615	525701.9383
656	0.2636672118	839262.0643	0.9509833726	525399.4874
657	0.2636093687	838771.1319	0.9510407011	525043.1464
658	0.2633709856	838356.212	0.9510891271	524828.5844
659	0.2632971604	837765.0347	0.951158083	524457.0799
660	0.2631970061	837109.8559	0.9512344473	524117.2558
661	0.2627659746	836814.2424	0.9512688829	523773.0498
662	0.2626480532	835946.2567	0.9513699232	523326.9661
663	0.2626554029	835672.5959	0.9514017577	523102.2482
664	0.2626420302	835516.821	0.9514198741	523053.536
665	0.2623470792	835045.5954	0.9514746563	522603.1447
666	0.2623372561	834908.9612	0.951490535	522519.1442
667	0.2621256804	834555.3021	0.9515316225	522206.1593
668	0.2620786959	834042.7466	0.9515911395	521968.5714
669	0.2620116085	833412.4041	0.9516642835	521693.2382
670	0.2619785061	832820.0092	0.9517329738	521422.9792
671	0.2617608566	832045.3577	0.9518227236	521028.69
672	0.2614920632	831646.0852	0.9518689501	520710.8555
673	0.2614550492	831392.9216	0.951898249	520560.3022
674	0.2615024479	831145.6658	0.9519268556	520397.2043
675	0.261432791	830871.3022	0.9519585886	520281.6261
676	0.2613544161	830269.9058	0.9520281095	519990.5287
677	0.2610579566	829844.5744	0.9520772471	519647.8446
678	0.2610350487	829719.5094	0.9520916908	519572.1199
679	0.2607459655	829319.0897	0.9521379204	519299.0921
680	0.260439687	828952.5844	0.9521802149	518976.9188
681	0.2604287427	828821.3911	0.95219535	518889.745
682	0.2602568147	828452.6773	0.9522378738	518613.1613
683	0.2602639142	828228.9406	0.9522636681	518504.7798
684	0.2598072109	827920.4206	0.9522992256	518267.4707
685	0.2596843474	827614.3777	0.9523344845	518039.2211
686	0.2594184452	827137.7222	0.9523893736	517754.1353
687	0.2593526556	826640.3644	0.9524466129	517498.893
688	0.2593498884	826194.4498	0.9524979025	517247.953
689	0.2593325757	826048.2365	0.9525147141	517177.6649
690	0.2592991449	825933.669	0.952527885	517140.6427
691	0.2593062977	825470.2566	0.9525811411	516848.9638
692	0.2590264304	825205.2224	0.9526115858	516721.3545
693	0.2590260571	824834.3513	0.9526541716	516508.23
694	0.2584681777	824506.9269	0.9526917528	516228.4526
695	0.2582478623	824155.6659	0.9527320532	515983.5048
696	0.258172805	823570.5648	0.9527991442	515538.3031
697	0.2581697378	823354.3694	0.9528239223	515453.2129
698	0.2580955236	823172.7859	0.9528447286	515321.8115
699	0.25805269	823038.3325	0.9528601316	515251.5644
700	0.2579165526	822800.2357	0.9528874018	515095.3921
701	0.2577821552	822266.972	0.9529484502	514805.6144
702	0.2575507068	821800.7454	0.9530017917	514537.9834
703	0.2575411374	821605.7826	0.9530240886	514483.9427
704	0.2574833796	821135.4432	0.9530778572	514252.4165
705	0.2573765674	820895.7328	0.9531052487	514099.447
706	0.2573697405	820603.7894	0.9531385981	513962.7104
707	0.2572827503	820072.0416	0.9531993104	513649.6178
708	0.2572214276	819508.1057	0.9532636548	513252.9478
709	0.2572176363	819143.0815	0.95330528	513134.0004
710	0.257105569	818835.0159	0.9533403956	512962.5628
711	0.2570788278	818670.7622	0.953359113	512877.8489
712	0.256931189	818331.8546	0.9533977211	512742.2436
713	0.2568733724	817882.8869	0.9534488426	512432.2715
714	0.2568564955	817704.0904	0.9534691934	512385.3519
715	0.2568027895	817416.7486	0.9535018896	512262.0346
716	0.2566704536	816889.1628	0.9535618928	511913.7272
717	0.2565577817	816348.2661	0.9536233697	511583.4497
718	0.2563405711	815949.7284	0.9536686404	511293.2512
719	0.2562617626	815251.0965	0.953747946	510881.7578
720	0.256256014	814933.5567	0.9537839693	510737.8915
721	0.2562201795	814715.4513	0.9538087041	510572.1947
722	0.2561822933	814342.0822	0.9538510317	510420.7587
723	0.2559370979	814052.5563	0.9538838408	510119.0835
724	0.2556136438	813582.4016	0.9539370941	509700.5335
725	0.2556205609	813269.815	0.953972483	509571.2999
726	0.2555832718	813008.6587	0.9540020388	509455.2311
727	0.2555345123	812660.3792	0.9540414399	509316.4166
728	0.2553465841	812185.5934	0.9540951256	508944.811
729	0.2553067214	810933.0547	0.9542366038	508309.8162
730	0.2552849623	810690.888	0.9542639321	508207.456
731	0.2552274339	810061.7751	0.9543348888	507873.5707
732	0.2551989217	809823.9832	0.9543616947	507780.4912
733	0.2549834984	809461.4362	0.9544025488	507581.3187
734	0.254959584	809204.0557	0.954431541	507359.8734
735	0.2545259099	809027.8337	0.9544513859	507111.0798
736	0.2543609099	808690.0154	0.9544894166	506861.1693
737	0.2543450485	808363.6586	0.9545261419	506730.9698
738	0.2540470384	808043.9241	0.9545621076	506536.3665
739	0.253994957	807851.9536	0.9545836948	506445.4259
740	0.2539528778	807507.9872	0.9546223612	506301.1123
741	0.2536961923	807238.9746	0.9546525903	506157.0705
742	0.2536266779	806820.1659	0.9546996321	505919.9304
743	0.2535872643	806486.9379	0.9547370437	505779.7188
744	0.253562847	806264.4987	0.9547620084	505690.3614
745	0.2535585286	806050.5983	0.9547860083	505608.5418
746	0.2535450521	805780.1248	0.9548163467	505493.5827
747	0.2532886109	805529.8121	0.9548444146	505254.5734
748	0.2531208125	804875.9477	0.9549176922	504965.2712
749	0.253045367	804634.4452	0.954944742	504870.6608
750	0.2530161029	803885.7921	0.9550285442	504594.7565
751	0.2528326542	803578.2261	0.9550629497	504291.9231
752	0.25278653	803452.1092	0.9550770538	504172.3553
753	0.2527660903	803231.7693	0.9551016899	504070.3853
754	0.2526822878	802945.0453	0.9551337383	503903.4392
755	0.2526483369	802624.0611	0.9551696024	503770.4387
756	0.2522219177	802443.5997	0.9551897594	503609.9981
757	0.251758542	802213.042	0.9552155055	503448.3707
758	0.2515680635	801592.8397	0.9552847257	503008.9254
759	0.2515295394	801367.2562	0.9553098897	502904.7856
760	0.2513762146	800980.121	0.9553530582	502609.9834
761	0.2511081549	800572.0963	0.9553985336	502292.3918
762	0.2510990343	800255.3822	0.9554338161	502166.8179
763	0.2510733697	799940.9227	0.9554688337	502036.7469
764	0.2510437428	799633.5493	0.9555030489	501909.4904
765	0.2508133858	799393.9336	0.9555297125	501681.7863
766	0.2506833312	799041.973	0.9555688631	501484.1665
767	0.2506524091	798783.7951	0.9555975706	501256.9993
768	0.2505535233	798207.6028	0.9556616058	500872.1018
769	0.2505504626	798045.3551	0.9556796288	500737.5632
770	0.2505425194	797763.8695	0.9557108886	500631.0357
771	0.250523235	797463.2283	0.9557442634	500506.406
772	0.2502127948	797181.2118	0.9557755593	500351.9567
773	0.2502479486	797003.0217	0.9557953276	500215.1384
774	0.2502350165	796850.7939	0.9558122122	500175.5958
775	0.2502275518	796656.2837	0.9558337819	500121.1195
776	0.2500363954	796183.5957	0.9558861775	499762.5259
777	0.249711833	795823.5603	0.9559260652	499440.4647
778	0.2493444349	795364.2351	0.9559769268	498989.0993
779	0.2492992636	795188.5312	0.9559963749	498912.4913
780	0.249298725	794933.446	0.9560246019	498744.5198
781	0.2492434624	794264.2607	0.9560986088	498401.1317
782	0.2490343995	793851.2064	0.9561442585	498007.779
783	0.2487774793	793236.3181	0.9562121703	497631.6832
784	0.2487910142	792893.6124	0.9562499978	497425.0958
785	0.2487583084	792711.4601	0.956270097	497277.3264
786	0.248758268	792176.6851	0.9563290788	497053.7985
787	0.2486128484	791677.1401	0.956384139	496695.9806
788	0.248451616	790853.2555	0.9564748723	496252.6948
789	0.2484280351	790715.4215	0.9564900426	496216.9895
790	0.2484009418	790535.3412	0.9565098585	496077.3251
791	0.2483584237	790367.5714	0.9565283158	496006.539
792	0.2483298477	790040.6219	0.956564274	495779.7722
793	0.2483326634	789733.0104	0.9565980918	495647.7853
794	0.2483063623	789435.4924	0.9566307875	495485.0222
795	0.2482889545	789251.7819	0.9566509701	495410.9569
796	0.2479118963	789030.5717	0.9566752663	495243.0234
797	0.2478868248	788587.5755	0.9567239015	494971.4316
798	0.2477125279	787768.352	0.9568137694	494515.0822
799	0.2476562242	787205.068	0.9568755069	494180.5786
800	0.2474447263	786835.6534	0.9569159718	493845.1139
801	0.2471890902	786615.6674	0.9569400596	493724.1292
802	0.2468773618	786419.5379	0.9569615294	493583.3616
803	0.2468223006	785777.8176	0.9570317398	493247.4418
804	0.2466249689	785540.8596	0.9570576508	493062.7102
805	0.246570356	784912.0641	0.9571263707	492730.6164
806	0.2464739818	784732.3594	0.9571460001	492657.9402
807	0.246416425	784589.7955	0.9571615695	492551.5243
808	0.246402811	784415.1645	0.957180637	492499.8173
809	0.2462757096	784236.8767	0.9572000994	492420.7216
810	0.2462687183	783893.4016	0.9572375816	492205.0319
811	0.2459783098	783592.2519	0.9572704316	491971.1039
812	0.2459046037	783424.1989	0.9572887576	491906.2938
813	0.2458336414	783269.1619	0.9573056607	491847.7097
814	0.2458367501	783088.0388	0.9573254037	491774.9301
815	0.2458312762	782926.9524	0.9573429588	491702.5821
816	0.2457737296	782092.7685	0.9574338098	491278.5812
817	0.2455538898	781755.1005	0.9574705577	491008.0739
818	0.245485265	781592.8518	0.9574882094	490942.4851
819	0.2451394056	781239.4036	0.9575266496	490566.1361
820	0.2451089876	780564.8971	0.9575999593	490263.5814
821	0.2451009179	780389.683	0.9576189923	490182.2908
822	0.2450904281	780218.8772	0.9576375423	490129.1481
823	0.2450768292	779931.3625	0.9576687581	489920.0537
824	0.2450463765	779758.1339	0.9576875602	489858.9572
825	0.2450162731	779586.7685	0.957706156	489798.3609
826	0.2446912574	779165.1153	0.9577518943	489382.5525
827	0.2447225363	778909.8274	0.9577795744	489251.518
828	0.2447247163	778779.4103	0.9577937116	489188.6324
829	0.2446847378	778468.3861	0.957827417	488938.6011
830	0.2446795809	778227.8168	0.9578534781	488845.3689
831	0.2446744881	777991.0869	0.9578791154	488753.0917
832	0.2446673639	777891.8602	0.9578898591	488714.8331
833	0.2446276456	777379.735	0.9579452873	488442.0365
834	0.2443257429	777049.0853	0.9579810547	488117.0268
835	0.244160061	776048.8722	0.9580891581	487442.3893
836	0.2439572006	775722.0041	0.958124456	487195.065
837	0.2438704651	775565.6887	0.9581413309	487127.5782
838	0.2438714451	775442.3543	0.958154643	487073.7879
839	0.2438736173	775183.2291	0.9581826048	486955.6993
840	0.2438555417	774931.4098	0.9582097693	486845.9679
841	0.2438379385	774538.0201	0.9582521877	486625.9447
842	0.2438200974	774310.3527	0.9582767267	486531.7306
843	0.2437786122	773120.1844	0.9584048912	485919.0955
